id,time,bitcoin,ethereum,ripple,bitcoin_cash,tether,litecoin,eos,binance_coin,bitcoin_sv,stellar
26422,2020-02-08 19:35:03,9835.41321652,224.12028946,0.27672541,445.68145943,1.00030486,77.16434692,4.79777808,21.69309442,337.94072508,0.0710817
26423,2020-02-08 19:40:02,9831.13434008,224.21855271,0.27700654,445.74399944,1.00040335,77.13084494,4.79749103,21.67647499,337.88888599,0.07115058
26424,2020-02-08 19:45:02,9832.45807376,224.39325631,0.2770437,445.62180062,1.00069819,77.11926984,4.79550233,21.68365088,337.67784636,0.07120687
26425,2020-02-08 19:50:02,9830.82549077,224.58023465,0.27715008,445.83948143,1.00035138,77.19890515,4.79332078,21.7003526,337.55537183,0.07125634
26426,2020-02-08 19:55:02,9835.09485709,224.61692997,0.27703879,445.86022685,1.00019338,77.29178326,4.7944489,21.69133075,337.45387614,0.07119542
26427,2020-02-08 20:00:04,9837.59224416,224.62329416,0.27719845,445.99257878,0.99963686,77.27577675,4.7991465,21.69989094,337.25212822,0.07116526
26428,2020-02-08 20:05:02,9835.84758369,224.27341009,0.2772334,444.99854282,0.99989487,77.25689399,4.79388205,21.67327781,336.76801558,0.07115822
26429,2020-02-08 20:10:03,9831.73767268,224.04944238,0.27725371,445.59673694,0.99973109,77.36435523,4.79389351,21.65647008,336.7591361,0.07114945
26430,2020-02-08 20:15:02,9827.37853462,224.39482203,0.27726592,445.48510548,0.99920091,77.18807138,4.79410403,21.69095738,337.37067288,0.0710844
26431,2020-02-08 20:20:02,9829.69523611,224.42701673,0.27753753,445.77989974,0.99976395,77.3378301,4.79325503,21.69672147,337.36180107,0.07103842
26432,2020-02-08 20:25:02,9831.6351517,224.41309415,0.27745664,445.85810906,1.00026242,77.23441832,4.78670383,21.68093874,337.16785038,0.07103854
26433,2020-02-08 20:30:02,9835.55250661,224.37319557,0.27744424,445.79562613,1.00006001,77.24183076,4.7842246,21.68574452,337.22213917,0.07093391
26434,2020-02-08 20:35:03,9837.43850946,224.47939166,0.27750645,446.26844754,0.99961261,77.26169799,4.78575533,21.73455396,337.40567195,0.07115682
26435,2020-02-08 20:40:02,9839.22930584,224.38852622,0.27776595,446.65592363,0.9998561,77.42173005,4.78463984,21.75197249,337.72937843,0.07109075
26436,2020-02-08 20:45:03,9835.61926653,224.0622364,0.27745434,446.16967966,0.99938971,77.22594007,4.78721773,21.75888117,337.89511836,0.07100738
26437,2020-02-08 20:50:02,9838.80205766,223.70824467,0.27742246,446.45439377,0.99944676,77.22225295,4.79311275,21.76853573,338.0776686,0.07117763
26438,2020-02-08 20:55:02,9837.13235594,223.52478346,0.27741931,446.42802241,1.00018576,77.21144553,4.78556738,21.7649213,338.16990132,0.07091915
26439,2020-02-08 21:00:04,9836.51700285,223.56287972,0.27768456,446.68624945,1.00003335,77.23365498,4.7935979,21.74896515,338.42581264,0.07104017
26440,2020-02-08 21:05:03,9835.14867904,223.50151404,0.27767207,446.60223369,0.99965079,77.18635082,4.79170364,21.75592072,338.4197025,0.07108622
26441,2020-02-08 21:10:02,9835.39588019,223.83255589,0.27800642,446.6161118,0.99899656,77.35235156,4.79382065,21.76447454,338.70577885,0.07100393
26442,2020-02-08 21:15:03,9841.68456487,223.70211586,0.27835787,447.085109,0.99949537,77.2386726,4.7896574,21.77830367,338.89696186,0.071159
26443,2020-02-08 21:20:02,9843.18755749,223.57102292,0.27855298,446.91761999,0.99892673,77.27870964,4.78616774,21.75919747,338.77378686,0.07103685
26444,2020-02-08 21:25:02,9843.32245555,223.67561875,0.27875947,446.62007788,0.99938582,77.23967207,4.78594998,21.76493931,338.96630079,0.07107904
26445,2020-02-08 21:30:02,9847.04893494,223.26368221,0.27882906,446.34952352,1.00028029,77.0907239,4.7846616,21.75198008,338.87988303,0.07123224
26446,2020-02-08 21:35:02,9849.11672255,223.3497393,0.27896175,446.822384,0.999627,77.16448939,4.78336951,21.73549846,339.33954069,0.07132025
26447,2020-02-08 21:40:02,9851.57415286,223.12495197,0.27895694,446.68593658,0.9999501,77.05098911,4.78144196,21.71925961,339.34302524,0.07138936
26448,2020-02-08 21:45:02,9847.33721493,223.11651695,0.2789753,446.54990556,0.99973682,77.00168399,4.77839195,21.69733442,340.10001466,0.07130228
26449,2020-02-08 21:50:02,9866.93094875,222.9140495,0.27907799,446.38125566,0.99886983,77.06178817,4.77835691,21.75020408,340.94440489,0.07114249
26450,2020-02-08 21:55:02,9873.70857823,222.81348525,0.2778808,445.77663483,0.99901273,76.90411966,4.75745487,21.75345376,339.9739552,0.07064774
26451,2020-02-08 22:00:09,9874.64674703,222.85789588,0.27786066,445.33313057,0.99852366,76.98303377,4.76359054,21.70413253,339.9957726,0.07054647
26452,2020-02-08 22:05:02,9871.30023958,222.73859473,0.27816996,444.79620093,0.99881983,76.84751896,4.75757308,21.70252302,339.16227125,0.07045417
26453,2020-02-08 22:10:03,9854.75987905,222.92287269,0.27798781,444.98104819,0.99921691,76.80191524,4.76196385,21.67624755,338.90895894,0.07063682
26454,2020-02-08 22:15:02,9844.60812827,222.27061168,0.27740932,444.5235824,0.99846127,76.5942053,4.75255138,21.66063944,338.26685875,0.07065317
26455,2020-02-08 22:20:02,9845.15310458,222.48471428,0.27749973,445.02417371,1.0004557,76.4751906,4.75228412,21.69639449,337.41080567,0.07088646
26456,2020-02-08 22:25:02,9849.0101685,222.48814233,0.27725808,445.10498169,0.99983478,76.61397066,4.75507684,21.69333993,337.77489725,0.07088254
26457,2020-02-08 22:30:02,9851.5521316,222.76910242,0.27714481,445.31096386,0.9996462,76.66115847,4.75824704,21.70036725,337.72120808,0.0708263
26458,2020-02-08 22:35:02,9855.90802427,222.81317201,0.27726139,445.20368356,0.99991955,76.7497017,4.76002252,21.70966093,337.5908769,0.07078657
26459,2020-02-08 22:40:02,9858.22609385,223.06787867,0.27720692,445.43459322,0.99962102,76.66906558,4.75512845,21.75736247,337.2936975,0.07066486
26460,2020-02-08 22:45:02,9867.13524047,223.25289968,0.2770657,445.41888762,0.99875241,76.55030132,4.75383003,21.75291963,337.69510302,0.07071468
26461,2020-02-08 22:50:02,9864.1756277,223.29737332,0.27709547,445.30707045,0.99939045,76.72469219,4.7597793,21.78580617,337.53163693,0.07073105
26462,2020-02-08 22:55:03,9866.10695761,223.52542424,0.27721458,445.91668119,0.9987758,76.90775743,4.76207961,21.77335366,338.47117666,0.07075542
26463,2020-02-08 23:00:02,9869.17614934,223.6844973,0.2773542,445.58888202,0.99832861,76.93681371,4.7697694,21.78657279,338.49898951,0.07090523
26464,2020-02-08 23:05:02,9864.74256201,223.96454754,0.27732769,445.52751733,0.99904508,76.83431349,4.7674403,21.76419585,338.4765528,0.07091307
26465,2020-02-08 23:10:02,9867.57194523,224.2513119,0.27736664,445.76904625,0.99856099,76.91292856,4.77312225,21.77005761,338.26534024,0.07082963
26466,2020-02-08 23:15:03,9868.6667502,224.01066262,0.27728499,445.65096942,0.99877903,76.81883021,4.76960367,21.80233195,337.77477385,0.07072494
26467,2020-02-08 23:20:02,9868.04966141,224.20269329,0.27750524,445.42629893,0.99924063,76.77934179,4.77155,21.77856402,337.22067306,0.07062271
26468,2020-02-08 23:25:02,9867.8902798,223.79775282,0.27745357,444.92771572,0.99915476,76.74770825,4.76924112,21.80186162,337.29475885,0.07056438
26469,2020-02-08 23:30:03,9865.63599316,223.56226636,0.2773954,444.94324845,0.99919265,76.63386624,4.76464856,21.81628781,337.47541569,0.07061942
26470,2020-02-08 23:35:03,9867.42862548,223.64222409,0.27761114,444.63490688,0.99893438,76.59789942,4.76648754,21.83955773,337.3844039,0.07063533
26471,2020-02-08 23:40:02,9870.55554682,223.49565845,0.27744618,444.96468763,0.99908035,76.53364732,4.76682104,21.8230136,337.49799349,0.07064166
26472,2020-02-08 23:45:03,9866.15722929,223.38909557,0.27732969,444.00552974,0.9993168,76.3736174,4.7560712,21.777351,337.14798518,0.07066673
26473,2020-02-08 23:50:02,9861.28235119,223.33195978,0.27735376,444.12643971,0.99953589,76.4680285,4.76375608,21.78086799,336.94502471,0.07073781
26474,2020-02-08 23:55:02,9866.50724373,223.36283533,0.27733761,444.39806118,0.99885353,76.60965129,4.76646566,21.78496068,336.89430638,0.07084905
26475,2020-02-09 00:00:06,9863.89488145,222.98223488,0.27709705,443.06828882,0.99944112,76.44909626,4.7582268,21.75726081,336.27537891,0.07081684
26476,2020-02-09 00:05:02,9855.25393537,223.05940519,0.27657372,443.88606885,0.99908464,76.446281,4.75836431,21.8046074,336.49808206,0.07084257
26477,2020-02-09 00:10:02,9852.71517234,223.53248759,0.27670289,444.23841053,0.99780958,76.70507548,4.76577702,21.86748399,339.48062058,0.07082889
26478,2020-02-09 00:15:02,9861.07288764,224.12329216,0.27720794,445.2288334,0.99751387,76.74730372,4.7669854,21.95729461,340.45400821,0.07078209
26479,2020-02-09 00:20:02,9865.26547858,224.75669996,0.27715484,445.29438427,0.99764605,76.78165528,4.77503176,21.94206044,340.05206182,0.07080971
26480,2020-02-09 00:25:02,9873.24342592,224.6967028,0.27776823,445.79561875,0.99921845,76.93905673,4.7833872,21.98890018,339.82438888,0.07119985
26481,2020-02-09 00:30:02,9874.17179253,225.02321324,0.27818997,446.02866322,0.99875777,76.82633297,4.7871934,22.02583203,338.76666173,0.07130056
26482,2020-02-09 00:35:02,9876.63306681,225.01889197,0.27782151,446.0025622,0.99965428,76.88265322,4.79310115,22.04477887,338.8627192,0.07131853
26483,2020-02-09 00:40:02,9872.25697898,225.38795579,0.27791178,446.26881936,0.99870607,76.97349537,4.79229882,22.07388387,338.83904427,0.07120856
26484,2020-02-09 00:45:02,9879.17237571,225.1854267,0.27782447,447.84327083,0.99879963,77.00565144,4.80090853,22.07930097,338.56050881,0.07119491
26485,2020-02-09 00:50:03,9879.6716857,225.23951812,0.27795868,447.98293032,0.99781146,76.99853931,4.80587709,22.0439401,338.52809016,0.07123919
26486,2020-02-09 00:55:02,9879.84739174,225.37839394,0.27809415,449.42044349,0.99780065,77.08108089,4.81832852,22.05221683,339.25703264,0.07130787
26487,2020-02-09 01:00:03,9888.34307603,225.59976164,0.27831411,450.6964526,0.99809559,76.97658598,4.81472675,22.08748088,338.64527633,0.0712507
26488,2020-02-09 01:05:02,9891.10081429,225.56918592,0.27876911,449.92592702,1.00016154,77.0669113,4.81953662,22.09740139,338.41681603,0.07144002
26489,2020-02-09 01:10:02,9892.39725165,225.53417892,0.2784575,449.07906475,1.00069474,77.05820565,4.82001339,22.08466287,338.75847725,0.07128957
26490,2020-02-09 01:15:03,9897.48828664,225.37322791,0.27861905,449.4103856,1.00041227,77.10937742,4.82441979,22.1203827,339.55869582,0.07115345
26491,2020-02-09 01:20:02,9901.60731757,225.2974968,0.2781461,449.81745732,1.00006052,77.05319417,4.82598318,22.11006799,339.48673626,0.07105251
26492,2020-02-09 01:25:02,9903.47426712,225.43133563,0.27856184,450.20319715,0.9998443,77.04067195,4.83958516,22.13625139,340.1407733,0.07116142
26493,2020-02-09 01:30:02,9902.91237911,225.48564922,0.27856236,449.99898032,0.99945098,77.0667931,4.85296061,22.15319313,340.26637366,0.07112509
26494,2020-02-09 01:35:03,9901.49307192,225.26182726,0.27860519,450.60513887,1.00017107,77.08391661,4.86714575,22.11315887,340.26874878,0.0710447
26495,2020-02-09 01:40:02,9899.15969004,225.28773388,0.27856449,449.9888075,1.00073965,76.99349879,4.86544944,22.0828932,340.26349337,0.07106783
26496,2020-02-09 01:45:02,9888.59462835,225.48768075,0.27844207,449.81170312,1.00013367,77.04823068,4.8683303,22.07720295,339.88733711,0.07093543
26497,2020-02-09 01:50:02,9902.17170319,225.74517833,0.27882253,450.51205386,1.00000053,76.9832794,4.89080413,22.08264563,339.83340575,0.07093046
26498,2020-02-09 01:55:02,9904.8837952,225.75145938,0.27905677,450.40688208,1.00089428,76.90743484,4.87742716,22.12773828,339.48248296,0.07100033
26499,2020-02-09 02:00:03,9902.63287731,225.71517638,0.27907461,450.36072822,0.99994066,76.98187225,4.89087753,22.11642056,340.04388789,0.0709964
26500,2020-02-09 02:05:02,9905.63326296,225.56433729,0.27895761,449.87583586,1.00051286,76.91798294,4.88336401,22.11998947,340.55532561,0.07105559
26501,2020-02-09 02:10:02,9904.67329262,225.61580256,0.27867638,449.73424447,1.00093994,76.82312116,4.88194778,22.11512892,340.29347263,0.0710434
26502,2020-02-09 02:15:03,9901.80179791,225.6388576,0.27872366,449.55015362,1.00015267,76.80498563,4.88466784,22.11150246,340.33659354,0.07102259
26503,2020-02-09 02:20:02,9901.39312738,225.66653069,0.27884523,449.09140329,1.0006374,76.82786321,4.89098803,22.11899132,340.63238213,0.07111142
26504,2020-02-09 02:25:02,9905.32370432,225.69839566,0.27882646,449.57938971,0.9998251,76.88131328,4.88596387,22.11951935,342.46268541,0.07116472
26505,2020-02-09 02:30:02,9902.40306311,225.5231558,0.278627,450.4227273,0.99962793,76.90364802,4.8896064,22.11011445,352.16682099,0.07114748
26506,2020-02-09 02:35:02,9906.28412216,225.77780955,0.27872541,451.53510315,0.99941266,76.88214109,4.88966795,22.10502552,358.56821794,0.0712015
26507,2020-02-09 02:40:02,9904.13293313,225.53181368,0.27860094,452.61852822,0.99942066,76.84124752,4.8904647,22.09749421,363.60584389,0.07108834
26508,2020-02-09 02:45:02,9903.38745436,225.6561321,0.27907891,452.78831289,0.99862425,76.80790599,4.8853511,22.10314116,361.61660456,0.07109181
26509,2020-02-09 02:50:03,9899.72528782,225.57588155,0.27917876,453.22016758,0.9982942,76.81363971,4.89161901,22.09931266,363.61325255,0.07101048
26510,2020-02-09 02:55:02,9905.7800108,225.5972004,0.27900194,454.18452427,0.99845934,76.89934496,4.88799142,22.09939483,365.25370065,0.07087891
26511,2020-02-09 03:00:03,9903.77631115,225.71268866,0.27895154,454.5384677,0.99898685,76.81546225,4.8913487,22.10287443,363.74363063,0.07100249
26512,2020-02-09 03:05:02,9917.08114148,225.94279152,0.27886838,454.74901082,0.99783221,76.90627533,4.89774872,22.13100827,364.1784651,0.07091245
26513,2020-02-09 03:10:02,9925.37925365,226.42647093,0.27945577,455.56905071,0.99766503,77.08881426,4.90202815,22.15861773,364.86896507,0.07099464
26514,2020-02-09 03:15:02,9937.00972983,226.94929016,0.27982077,456.42285392,0.99779909,77.25704787,4.91841269,22.23006746,365.38098577,0.07122331
26515,2020-02-09 03:20:02,9944.02546361,226.96810995,0.27965162,454.9969945,0.99714986,77.09454152,4.90875551,22.33321464,363.64396576,0.07104607
26516,2020-02-09 03:25:03,9947.91330462,227.031542,0.27957611,454.75453445,0.99847021,77.17250567,4.90758575,22.4379574,363.17623597,0.07112974
26517,2020-02-09 03:30:03,9949.42934634,226.41498997,0.27929355,452.15446691,1.00035565,76.90156491,4.89648661,22.56526044,359.70762695,0.07098413
26518,2020-02-09 03:35:02,9954.17366946,226.51856579,0.27911478,453.47730047,0.99812728,76.89686155,4.89954119,22.71282233,362.20824802,0.07065595
26519,2020-02-09 03:40:03,9954.35801102,226.56697922,0.27838796,453.60139013,0.99817445,76.76065216,4.88935764,22.66301673,362.03381645,0.07016196
26520,2020-02-09 03:45:02,9953.53152479,226.43599042,0.27868885,453.3821437,0.99885977,76.82556244,4.88425213,22.76715015,361.34818967,0.07026257
26521,2020-02-09 03:50:02,9956.4377102,226.62832009,0.27905469,454.40753917,0.99619886,76.8885999,4.8881177,22.88278007,363.49393126,0.07058821
26522,2020-02-09 03:55:02,9964.17279952,227.04281266,0.27929497,455.7760365,0.99748386,76.96558673,4.89407954,23.06662373,363.35788882,0.07054866
26523,2020-02-09 04:00:04,9975.84101612,227.24102875,0.27960927,455.42913082,0.99719361,77.05650922,4.900528,23.13222154,363.4947096,0.07049877
26524,2020-02-09 04:05:02,10002.3023214,227.40172771,0.27932363,455.03162385,0.99733876,77.05594811,4.89814583,23.43657913,362.80745848,0.07036395
26525,2020-02-09 04:10:02,10009.2678263,227.03850207,0.27940277,453.77284716,0.99614741,76.99739573,4.89327594,23.39364632,361.46143108,0.07049579
26526,2020-02-09 04:15:03,10012.8830786,226.53036392,0.27865316,453.41053916,0.99685314,76.85001591,4.88120083,23.11538876,360.82875054,0.07028537
26527,2020-02-09 04:20:02,10014.5022366,226.60175071,0.27832486,452.16933036,0.9978998,76.64536517,4.88387678,23.11279943,359.92262386,0.07011499
26528,2020-02-09 04:25:02,10022.8067543,226.5991632,0.27852733,452.01457432,0.99748551,76.78187227,4.87626284,23.09707964,360.58635993,0.07011047
26529,2020-02-09 04:30:03,10019.1543624,226.63005986,0.2787462,452.31336392,0.99737622,76.83824946,4.88707461,23.12847527,360.43116981,0.07039757
26530,2020-02-09 04:35:02,10031.1671031,226.99439354,0.27865015,452.95387815,0.99677668,76.7984472,4.89616646,23.26375431,361.22871142,0.07063666
26531,2020-02-09 04:40:02,10032.9090471,227.04273613,0.27884716,453.21419231,0.99711562,76.82067815,4.89773698,23.25659351,360.92483446,0.07052148
26532,2020-02-09 04:45:02,10028.9535189,226.78255903,0.27886325,452.69192988,0.99748757,76.75265513,4.89802614,23.18307454,360.90243779,0.0704256
26533,2020-02-09 04:50:03,10062.4973068,227.4790053,0.27966161,454.14409301,1.0002432,77.15470306,4.91827655,23.27102892,362.06223969,0.0707174
26534,2020-02-09 04:55:03,10067.6218141,227.874987,0.27985003,454.95318294,1.00179103,77.24101836,4.92195068,23.24245109,362.24641612,0.07046089
26535,2020-02-09 05:00:05,10068.9568271,227.73424354,0.28006953,454.9348123,1.00185252,77.19832484,4.91502007,23.29695707,362.12798686,0.07059781
26536,2020-02-09 05:05:02,10060.848535,227.50430363,0.28045095,454.37379981,1.00228483,77.274045,4.91972194,23.41675806,361.34387563,0.07057594
26537,2020-02-09 05:10:03,10059.816169,227.45781801,0.28054632,453.81124556,1.00364062,77.24801032,4.90982217,23.33692984,360.86992057,0.0708254
26538,2020-02-09 05:15:03,10062.1420847,227.43021544,0.28049151,454.08090246,1.004216,77.14564223,4.9100315,23.31872541,359.67665101,0.07089315
26539,2020-02-09 05:20:03,10062.6741678,227.36119402,0.28013158,453.91405271,1.00237818,77.2666192,4.91139967,23.25926684,359.90687287,0.07090281
26540,2020-02-09 05:25:02,10060.1824711,227.44634475,0.27995319,453.90329958,1.00257813,77.1974773,4.90586164,23.22776773,360.04691506,0.07105684
26541,2020-02-09 05:30:02,10054.4832488,227.52486547,0.27983963,453.72511006,1.0028197,77.14855752,4.90268683,23.15302694,360.54496672,0.07074632
26542,2020-02-09 05:35:02,10053.6440216,227.63382071,0.28027804,453.98929211,1.0028417,77.15305106,4.90235809,23.18205898,362.05563851,0.07096191
26543,2020-02-09 05:40:02,10058.1017308,227.67597787,0.28024726,454.84414872,1.00253181,77.2425939,4.91053832,23.21213021,363.00422304,0.07094695
26544,2020-02-09 05:45:03,10055.7617294,227.58460639,0.28052536,455.25220357,1.001826,77.22933096,4.90890691,23.1830596,362.43106604,0.07110349
26545,2020-02-09 05:50:03,10061.8474266,227.93659488,0.28081296,455.57556388,1.00200163,77.19066562,4.91038702,23.21910665,362.6794865,0.07107528
26546,2020-02-09 05:55:03,10069.7230974,228.14583513,0.28087577,455.53940569,1.00196007,77.2764394,4.91894768,23.34169995,362.36289785,0.07109013
26547,2020-02-09 06:00:06,10075.7222262,228.37849628,0.28162486,455.49754452,1.00244852,77.34428069,4.92930268,23.32461885,361.40454972,0.07107444
26548,2020-02-09 06:05:02,10072.3578287,228.32344382,0.28266774,454.9995021,1.00242149,77.26747912,4.92696433,23.27703115,361.27637444,0.07132068
26549,2020-02-09 06:10:02,10070.2579675,228.34075796,0.28405489,455.1623893,1.00232469,77.4418351,4.93213781,23.31323177,360.89045224,0.07162958
26550,2020-02-09 06:15:02,10068.8881663,228.31517938,0.28582732,455.14964708,1.00226803,77.34324992,4.9283019,23.36104296,360.186151,0.07178352
26551,2020-02-09 06:20:03,10075.1701165,228.32226946,0.28540865,455.65637935,1.00203367,77.43924136,4.92740513,23.34604225,360.68942364,0.07182005
26552,2020-02-09 06:25:03,10088.8029424,228.61624254,0.28502118,456.93254826,1.0024335,77.56926121,4.92888198,23.37345835,360.25223341,0.07175813
26553,2020-02-09 06:30:02,10085.8795072,228.743638,0.28610325,456.56607501,1.00295701,77.34040483,4.91995614,23.38587086,358.85249988,0.07178395
26554,2020-02-09 06:35:02,10081.4684917,228.71838116,0.28710323,456.70107784,1.00269464,77.42614036,4.92827127,23.39530277,359.97591993,0.07185144
26555,2020-02-09 06:40:03,10082.8535258,228.65978456,0.28586343,456.82792045,1.00340478,77.39375189,4.92764089,23.40852309,359.87746758,0.07172106
26556,2020-02-09 06:45:02,10080.875087,228.45707848,0.28534862,456.89784442,1.00329654,77.3957869,4.92417244,23.36211953,360.14814021,0.07155064
26557,2020-02-09 06:50:02,10078.2680291,228.44686186,0.28501203,456.99817526,1.00255935,77.34841096,4.92505352,23.34770475,361.46574119,0.07155774
26558,2020-02-09 06:55:03,10077.7557918,228.42814406,0.28464292,456.92115845,1.00295183,77.42338576,4.92208636,23.32637946,361.00157408,0.07149836
26559,2020-02-09 07:00:04,10062.1968404,228.584205,0.28485496,456.65073433,1.00399149,77.53563098,4.92343697,23.35000237,360.56094553,0.07183287
26560,2020-02-09 07:05:03,10079.7989519,228.76183723,0.2852581,456.93351537,1.00456998,77.86533616,4.93326948,23.3514092,362.19761719,0.07167478
26561,2020-02-09 07:10:03,10081.1566166,228.972271,0.28572579,457.32558328,1.0040842,78.19162283,4.95861708,23.41544644,362.49764335,0.07175979
26562,2020-02-09 07:15:03,10082.6899299,228.87248828,0.2854009,457.47859185,1.00480241,78.05106347,4.97848018,23.42355983,362.54182635,0.07181099
26563,2020-02-09 07:20:02,10082.0418302,228.86576684,0.28509542,456.8440053,1.00331724,78.06464603,4.9858203,23.41078805,363.44545438,0.0731637
26564,2020-02-09 07:25:02,10088.9775933,228.76947955,0.28521423,457.05256199,1.00286352,77.9997261,4.98300562,23.37242445,363.73775729,0.07166326
26565,2020-02-09 07:30:03,10086.6503824,228.94667074,0.28534769,457.44959821,1.00232823,77.95755255,4.99169085,23.34742697,363.46784212,0.07183995
26566,2020-02-09 07:35:02,10090.9208276,229.25889264,0.28558263,457.45207599,1.00257853,78.16285175,5.00185089,23.39980442,362.47839752,0.07195532
26567,2020-02-09 07:40:02,10097.8424162,229.4484374,0.28592463,456.69464904,1.00231562,78.20138547,4.99854154,23.34607166,361.85642613,0.073389
26568,2020-02-09 07:45:03,10107.3655423,229.59802897,0.28606312,456.97812023,1.00212814,78.05455933,5.00912401,23.32938409,361.25258159,0.07198996
26569,2020-02-09 07:50:02,10115.0022414,229.71902677,0.28498745,456.21647411,1.00211474,77.99600013,5.00391231,23.29279698,361.45657919,0.07213852
26570,2020-02-09 07:55:02,10105.7406901,229.5843077,0.28502143,456.50719533,1.00247914,77.77673728,4.98758667,23.30002066,361.68225131,0.07245174
26571,2020-02-09 08:00:05,10097.2070072,229.5801666,0.28498272,455.69958532,1.00232678,77.8154639,4.98893664,23.27823741,360.83987858,0.07233586
26572,2020-02-09 08:05:03,10094.437274,229.35597298,0.28468931,455.51260011,1.00239738,77.76760981,4.98271899,23.2787176,360.32354397,0.07229423
26573,2020-02-09 08:10:02,10102.2867123,229.42196055,0.28468397,455.45211707,1.0018167,77.78338176,4.98154707,23.10268469,361.15390674,0.07257538
26574,2020-02-09 08:15:02,10104.471673,229.56601018,0.28421953,456.22217727,1.00153978,77.97996865,4.98864319,23.16863523,361.69636735,0.07256188
26575,2020-02-09 08:20:03,10101.5115246,229.67623385,0.28422922,455.93612583,1.00218389,77.86820468,4.9832075,23.14404418,361.8733987,0.07264263
26576,2020-02-09 08:25:02,10100.0781109,229.7829411,0.28456927,456.22538338,1.00269197,77.91962915,4.99301295,23.15850965,361.4689303,0.07298009
26577,2020-02-09 08:30:03,10105.9072781,229.71622836,0.28441885,455.7656496,1.00211288,77.83419139,4.99728473,23.08723317,361.01044004,0.07285372
26578,2020-02-09 08:35:02,10101.5923736,229.60444366,0.28432295,455.13490956,1.00312651,77.77120303,4.98820283,23.10543362,360.39700023,0.07312803
26579,2020-02-09 08:40:02,10094.2866183,229.58326723,0.28379001,455.39551039,1.00496545,77.78494532,4.98506879,23.09627236,361.26219736,0.07316804
26580,2020-02-09 08:45:02,10094.1643453,229.48070101,0.28302238,455.17225411,1.00450473,77.69437346,4.97535171,23.01074826,361.40736469,0.07278358
26581,2020-02-09 08:50:02,10085.4033776,229.37917552,0.28284201,454.62416492,1.00560035,77.61323193,4.96650026,22.94835383,361.0601201,0.07273918
26582,2020-02-09 08:55:02,10096.2333813,229.72529615,0.2834274,454.81671742,1.00604159,77.7121097,4.97845666,22.98161226,360.35346981,0.07283866
26583,2020-02-09 09:00:04,10089.5125017,229.26221446,0.28323824,453.95311566,1.00436604,77.57329186,4.96661566,23.07335292,359.93745175,0.07264351
26584,2020-02-09 09:05:03,10080.906001,229.06684504,0.28293411,453.38115438,1.00408913,77.48907255,4.96193688,23.02488253,359.03796375,0.07285967
26585,2020-02-09 09:10:02,10084.0874476,228.84680131,0.28235982,452.18605028,1.00269504,77.33566537,4.95965975,23.01593931,358.36712973,0.07247155
26586,2020-02-09 09:15:03,10079.3422406,229.11814362,0.28247498,453.31327293,1.00292801,77.52274161,4.96813998,23.08418924,357.86212952,0.07254841
26587,2020-02-09 09:20:02,10091.1234149,229.42273088,0.28299333,454.00643496,1.00420642,77.55176299,4.97162004,23.07473538,356.4163327,0.0723813
26588,2020-02-09 09:25:03,10095.5162062,229.48365547,0.28325089,454.23675185,1.00489031,77.60209605,4.98528975,23.10730915,356.85430504,0.07236715
26589,2020-02-09 09:30:03,10100.9008738,229.27194839,0.28278353,453.32458876,1.00529698,77.51518069,4.98047817,23.02813388,353.04075086,0.07241672
26590,2020-02-09 09:35:02,10085.382734,228.85858651,0.28250783,452.92966079,1.00526365,77.40890526,4.95591796,23.00015544,350.44303006,0.07228458
26591,2020-02-09 09:40:03,10075.7056595,228.62267509,0.28212707,451.43035457,1.00580696,77.42399924,4.95212193,22.96552642,348.72354111,0.07230243
26592,2020-02-09 09:45:02,10075.3644649,228.58422314,0.2825057,451.6322572,1.00514805,77.41885393,4.95844167,22.93872079,346.37637069,0.07241438
26593,2020-02-09 09:50:02,10063.4471719,228.51002957,0.28209961,451.31266917,1.00546005,77.31563817,4.96166202,22.88723557,348.79588434,0.07248004
26594,2020-02-09 09:55:02,10061.1555142,228.50547485,0.28181772,451.32910395,1.00478092,77.278128,4.9606597,23.02556766,349.10273403,0.0722311
26595,2020-02-09 10:00:05,10069.0255011,228.52817597,0.28185814,450.79972305,1.0050574,77.32788709,4.96281172,23.02006465,347.33699061,0.07233603
26596,2020-02-09 10:05:03,10056.713716,228.28790472,0.28181755,451.09223857,1.00521157,77.26162662,4.95560974,22.9337859,346.64146322,0.07239619
26597,2020-02-09 10:10:02,10066.5496407,228.46970594,0.28212284,449.78155395,1.00541664,77.4459505,4.96196593,22.86581758,347.35411707,0.07256937
26598,2020-02-09 10:15:03,10066.1653022,228.48132155,0.28260359,449.67851702,1.00548787,77.35319105,4.95593194,22.88832323,347.91147243,0.07291942
26599,2020-02-09 10:20:02,10067.3493811,228.62506882,0.28304738,449.6965862,1.00409941,77.29800281,4.95753976,22.86642154,348.94141319,0.07294385
26600,2020-02-09 10:25:02,10071.7557038,228.89283192,0.28280055,450.58290611,1.00482853,77.31176956,4.96976429,22.89436639,348.34064505,0.07316215
26601,2020-02-09 10:30:02,10067.2062132,228.82082598,0.28276191,450.09545026,1.00555672,77.38464456,4.97049177,22.91108154,348.45338286,0.07287204
26602,2020-02-09 10:35:03,10073.2154073,228.94202449,0.28310988,450.36985972,1.00572637,77.38721765,4.97347728,22.89356812,347.68341577,0.07299524
